--- Execution profile ---
Total samples       : 51403

          ns  percent  samples  top
     3000000    0.01%        3  net.minecraft.world.entity.Entity.postTick
     3000000    0.01%        3  net.minecraft.world.entity.Entity.isSwimming
     3000000    0.01%        3  net.minecraft.world.entity.LivingEntity.getInterpolation
     3000000    0.01%        3  net.minecraft.world.entity.LivingEntity.hasLineOfSight
     3000000    0.01%        3  net.minecraft.world.entity.Entity.isAlwaysTicking
     3000000    0.01%        3  net.minecraft.world.entity.Entity.getYRot
     3000000    0.01%        3  net.minecraft.world.entity.Entity.getY
     3000000    0.01%        3  net.minecraft.world.entity.Entity.getVehicle
     3000000    0.01%        3  net.minecraft.world.entity.LivingEntity.travelInFluid
     3000000    0.01%        3  net.minecraft.world.entity.Mob.baseTick
     3000000    0.01%        3  net.minecraft.world.entity.Mob.getHeadRotSpeed
     3000000    0.01%        3  net.minecraft.network.Connection.getPlayer
     3000000    0.01%        3  net.minecraft.world.entity.ai.Brain.checkMemory
     3000000    0.01%        3  net.minecraft.world.entity.AgeableMob.getAge
     3000000    0.01%        3  net.minecraft.world.effect.MobEffectInstance.tickServer
     3000000    0.01%        3  net.minecraft.util.Mth.randomBetweenInclusive
     3000000    0.01%        3  net.minecraft.world.entity.ai.attributes.AttributeMap.getAttributesToSync
     3000000    0.01%        3  net.minecraft.util.Mth.lerp
     3000000    0.01%        3  net.minecraft.world.entity.ai.behavior.AcquirePoi$$Lambda.0x00007f6051b16000.trigger
     3000000    0.01%        3  net.minecraft.world.entity.ai.behavior.Behavior.stop
     3000000    0.01%        3  net.minecraft.world.entity.ai.behavior.DoNothing.tickOrStop
     3000000    0.01%        3  net.minecraft.world.entity.ai.behavior.EntityTracker.isVisibleBy
     3000000    0.01%        3  net.minecraft.util.CrudeIncrementalIntIdentityHashBiMap.copy
     3000000    0.01%        3  net.minecraft.stats.StatsCounter.getValue
     3000000    0.01%        3  net.minecraft.world.entity.ai.behavior.LookAtTargetSink.canStillUse
     3000000    0.01%        3  java.util.ImmutableCollections$ListN.get
     3000000    0.01%        3  java.util.concurrent.locks.AbstractQueuedSynchronizer.setState
     3000000    0.01%        3  java.util.concurrent.locks.AbstractQueuedSynchronizer.acquire
     3000000    0.01%        3  java.util.concurrent.atomic.Striped64.getProbe
     3000000    0.01%        3  net.minecraft.world.level.Level.getBiomeManager
     3000000    0.01%        3  net.minecraft.world.level.Level.getSharedSpawnPos
     3000000    0.01%        3  net.minecraft.world.level.Level.getWorld
     3000000    0.01%        3  net.minecraft.world.level.Level.guardEntityTick
     3000000    0.01%        3  net.minecraft.world.level.Level.paperConfig
     3000000    0.01%        3  java.util.PriorityQueue.peek
     3000000    0.01%        3  java.util.Objects.hashCode
     3000000    0.01%        3  java.util.Objects.equals
     3000000    0.01%        3  net.minecraft.world.level.block.DirtPathBlock.getShape
     3000000    0.01%        3  java.util.LinkedHashMap$LinkedHashIterator.hasNext
     3000000    0.01%        3  java.util.stream.Collectors$$Lambda.0x00007f6050063970.get
     3000000    0.01%        3  net.minecraft.world.level.block.PowderSnowBlock.getCollisionShape
     3000000    0.01%        3  net.minecraft.world.level.block.SnowLayerBlock.isPathfindable
     3000000    0.01%        3  net.minecraft.world.level.block.state.BlockBehaviour$BlockStateBase.isPathfindable
     3000000    0.01%        3  net.minecraft.world.level.block.state.properties.Property.moonrise$getById
     3000000    0.01%        3  net.minecraft.world.level.chunk.ChunkAccess.getSection
     3000000    0.01%        3  net.minecraft.world.level.chunk.ImposterProtoChunk.getNoiseBiome
     3000000    0.01%        3  net.minecraft.world.level.chunk.PalettedContainer$Data.copyFrom
     3000000    0.01%        3  java.util.ArrayList.size
     3000000    0.01%        3  java.util.ArrayList.get
     3000000    0.01%        3  java.util.ArrayList.<init>
     3000000    0.01%        3  net.minecraft.world.level.material.Fluid.is
     3000000    0.01%        3  net.minecraft.world.level.material.FluidState.getHeight
     3000000    0.01%        3  java.util.ArrayList$ArrayListSpliterator.estimateSize
     3000000    0.01%        3  net.minecraft.world.entity.monster.Zombie.aiStep
     3000000    0.01%        3  net.minecraft.network.Connection$InnerUtil.canSendImmediate
     3000000    0.01%        3  net.minecraft.world.entity.ai.navigation.PathNavigation.createPath
     3000000    0.01%        3  net.minecraft.world.entity.ai.navigation.PathNavigation.getGroundY
     3000000    0.01%        3  net.minecraft.core.Holder$Reference.value
     3000000    0.01%        3  net.minecraft.world.entity.animal.AbstractFish$FishMoveControl.tick
     3000000    0.01%        3  net.minecraft.world.entity.animal.AbstractFish.fromBucket
     3000000    0.01%        3  net.minecraft.world.entity.animal.AbstractFish.requiresCustomPersistence
     3000000    0.01%        3  net.minecraft.core.Direction$Axis$2.getPositive
     3000000    0.01%        3  net.minecraft.world.entity.animal.AbstractSchoolingFish.tick
     3000000    0.01%        3  net.minecraft.world.entity.animal.Chicken.positionRider
     3000000    0.01%        3  net.minecraft.world.entity.item.ItemEntity.getBlockPosBelowThatAffectsMyMovement
     3000000    0.01%        3  net.minecraft.core.BlockPos.containing
     3000000    0.01%        3  net.minecraft.core.BlockPos.betweenClosed
     3000000    0.01%        3  net.minecraft.world.level.pathfinder.NodeEvaluator.canFloat
     3000000    0.01%        3  net.minecraft.advancements.critereon.SimpleCriterionTrigger.trigger
     3000000    0.01%        3  metaspace::VirtualSpaceList::vslist_class
     3000000    0.01%        3  net.minecraft.world.entity.npc.Villager.sendDebugPackets
     3000000    0.01%        3  net.minecraft.world.entity.player.Player.aiStep
     3000000    0.01%        3  net.minecraft.world.entity.player.PlayerEquipment.get
     3000000    0.01%        3  jdk.internal.misc.Unsafe.unpark
     3000000    0.01%        3  net.minecraft.world.entity.schedule.Activity.hashCode
     3000000    0.01%        3  java.util.stream.SortedOps$OfRef.opWrapSink
     3000000    0.01%        3  net.minecraft.world.entity.vehicle.AbstractMinecart.getMovementEmission
     3000000    0.01%        3  java.util.stream.ReferencePipeline$3.opWrapSink
     3000000    0.01%        3  java.util.stream.ReferencePipeline$2$1.accept
     3000000    0.01%        3  net.minecraft.world.item.ItemStack.getComponents
     3000000    0.01%        3  java.util.stream.MatchOps$1MatchSink.accept
     3000000    0.01%        3  ca.spottedleaf.moonrise.patches.starlight.light.StarLightEngine.updateVisible
     3000000    0.01%        3  io.netty.util.ReferenceCountUtil.release
     3000000    0.01%        3  HeapRegionManager::allocate_free_region
     3000000    0.01%        3  io.netty.util.DefaultAttributeMap$DefaultAttribute.<init>
     3000000    0.01%        3  MergeMemNode::MergeMemNode
     3000000    0.01%        3  io.netty.handler.codec.MessageToMessageEncoder.write
     3000000    0.01%        3  ca.spottedleaf.moonrise.patches.starlight.light.SWMRNibbleArray.isDirty
     3000000    0.01%        3  ClassLoaderData::holder
     3000000    0.01%        3  RegMask::find_first_set
     3000000    0.01%        3  ca.spottedleaf.moonrise.patches.starlight.light.StarLightEngine.setBlocksForChunkInCache
     3000000    0.01%        3  RegionNode::is_unreachable_from_root
     3000000    0.01%        3  PhaseCCP::transform_once
     3000000    0.01%        3  RangeCheckNode::Ideal
     3000000    0.01%        3  MemNode::can_see_stored_value
     3000000    0.01%        3  io.netty.channel.DefaultChannelPipeline.channel
     3000000    0.01%        3  PhaseCFG::schedule_pinned_nodes
     3000000    0.01%        3  ProjNode::hash
     3000000    0.01%        3  ProjNode::Value
     3000000    0.01%        3  ciEnv::get_klass_by_index_impl
     3000000    0.01%        3  Parse::do_all_blocks
     3000000    0.01%        3  SharedRuntime::on_slowpath_allocation_exit
     3000000    0.01%        3  bool clean_if_nmethod_is_unloaded<CompiledIC>
     3000000    0.01%        3  MachNode::ideal_reg
     3000000    0.01%        3  OptoRuntime::multianewarray2_C
     3000000    0.01%        3  ca.spottedleaf.moonrise.common.misc.Delayed8WayDistancePropagator2D$LevelMap.find
     3000000    0.01%        3  InstanceKlass::method_with_idnum
     3000000    0.01%        3  io.papermc.paper.pewpew.AsyncSensorService$PendingTask$EntityDistance.<init>
     3000000    0.01%        3  ca.spottedleaf.moonrise.patches.blockstate_propertyaccess.util.ZeroCollidingReferenceStateTable.set
     3000000    0.01%        3  InitializeNode::detect_init_independence
     3000000    0.01%        3  Profiler::getJavaTraceAsync
     3000000    0.01%        3  io.papermc.paper.entity.activation.ActivationRange.checkEntityImmunities
     3000000    0.01%        3  CallStaticJavaNode::Opcode
     3000000    0.01%        3  ca.spottedleaf.moonrise.patches.collisions.CollisionUtil.performCollisions
     3000000    0.01%        3  PathFrequency::to
     3000000    0.01%        3  MachOper::reg
     3000000    0.01%        3  ca.spottedleaf.moonrise.patches.collisions.CollisionUtil.strictlyContains
     3000000    0.01%        3  ca.spottedleaf.moonrise.patches.starlight.light.SWMRNibbleArray.getUpdating
     3000000    0.01%        3  io.netty.util.concurrent.AbstractScheduledEventExecutor.peekScheduledTask
     3000000    0.01%        3  frame::sender_for_interpreter_frame
     3000000    0.01%        3  G1CardSet::reset_table_scanner
     3000000    0.01%        3  G1CardSet::occupied
     3000000    0.01%        3  io.netty.buffer.AbstractByteBuf.isReadable
     3000000    0.01%        3  PhaseRemoveUseless::PhaseRemoveUseless
     3000000    0.01%        3  Matcher::pd_clone_node
     3000000    0.01%        3  PhaseChaitin::stretch_base_pointer_live_ranges
     3000000    0.01%        3  ConnectionGraph::find_non_escaped_objects
     3000000    0.01%        3  PhaseIdealLoop::try_sink_out_of_loop
     3000000    0.01%        3  free
     3000000    0.01%        3  clock_gettime@plt
     3000000    0.01%        3  FieldInfoReader::read_field_info
     3000000    0.01%        3  PhaseIdealLoop::try_merge_identical_ifs
     3000000    0.01%        3  PhaseCoalesce::combine_these_two
     3000000    0.01%        3  PhaseIdealLoop::remix_address_expressions
     3000000    0.01%        3  Dependencies::check_evol_method
     3000000    0.01%        3  com.google.common.collect.Maps.safeGet
     3000000    0.01%        3  DebugInformationRecorder::describe_scope
     3000000    0.01%        3  com.google.common.collect.StandardTable$Row.updateBackingRowMapField
     3000000    0.01%        3  Compile::remove_useless_node
     3000000    0.01%        3  PhaseCFG::set_next_call
     3000000    0.01%        3  ciInstanceKlass::is_instance_klass
     3000000    0.01%        3  PhaseChaitin::Register_Allocate
     3000000    0.01%        3  Compile::copy_node_notes_to
     3000000    0.01%        3  io.netty.buffer.SizeClasses.size2SizeIdx
     3000000    0.01%        3  PhaseChaitin::bias_color
     3000000    0.01%        3  Compile::flatten_alias_type
     3000000    0.01%        3  G1MergeHeapRootsTask::G1MergeCardSetClosure::start_iterate
     3000000    0.01%        3  NMethod::isNMethod
     3000000    0.01%        3  io.netty.buffer.PoolThreadCache.allocate
     3000000    0.01%        3  io.netty.buffer.PoolSubpage.findNextAvail0
     3000000    0.01%        3  io.netty.buffer.PoolSubpage.allocate
     3000000    0.01%        3  ciObjectFactory::create_new_metadata
     3000000    0.01%        3  PhiNode::pinned
     3000000    0.01%        3  io.netty.buffer.AbstractReferenceCountedByteBuf.isAccessible
     3000000    0.01%        3  G1CodeRootSet::reset_table_scanner
     3000000    0.01%        3  PhiNode::is_unsafe_data_reference
     3000000    0.01%        3  Node::has_special_unique_user
     3000000    0.01%        3  Klass::next_sibling
     3000000    0.01%        3  LinearScan::build_intervals
     3000000    0.01%        3  TypeInstPtr::xmeet_helper
     3000000    0.01%        3  ThreadLocalAllocBuffer::fill
     3000000    0.01%        3  TypeInstPtr::remove_speculative
     3000000    0.01%        3  NativeCall::destination
     3000000    0.01%        3  LoadNNode::Opcode
     3000000    0.01%        3  Node::hash
     3000000    0.01%        3  Node::rematerialize
     3000000    0.01%        3  Assembler::init_attributes
     3000000    0.01%        3  TypeNode::bottom_type
     3000000    0.01%        3  Node::replace_by
     3000000    0.01%        3  Address::make_raw
     3000000    0.01%        3  LinkResolver::check_method_loader_constraints
     3000000    0.01%        3  it.unimi.dsi.fastutil.longs.LongArrayFIFOQueue.dequeueLong
     3000000    0.01%        3  Node_Array::insert
     3000000    0.01%        3  OopFlow::compute_reach
     3000000    0.01%        3  it.unimi.dsi.fastutil.longs.Long2ObjectOpenHashMap$MapEntrySet.iterator
     3000000    0.01%        3  StoreNode::Identity
     2000000    0.00%        2  PhiNode::wait_for_region_igvn
     2000000    0.00%        2  G1CollectedHeap::keep_alive
     2000000    0.00%        2  net.minecraft.world.level.ClipContext.<init>
     2000000    0.00%        2  net.minecraft.world.entity.Entity.getControllingPassenger
     2000000    0.00%        2  ciMethodData::load_data
     2000000    0.00%        2  Profiler::convertNativeTrace
     2000000    0.00%        2  PhiNode::unique_input
     2000000    0.00%        2  ciObjectFactory::get_unloaded_klass
     2000000    0.00%        2  net.minecraft.world.entity.Entity.isFreezing
     2000000    0.00%        2  net.minecraft.world.entity.Entity.getEyeY
     2000000    0.00%        2  net.minecraft.world.level.dimension.DimensionType.hasCeiling
     2000000    0.00%        2  net.minecraft.core.BlockPos.relative
     2000000    0.00%        2  PhiNode::out_RegMask
     2000000    0.00%        2  net.minecraft.world.entity.LivingEntity.updateSwimAmount
     2000000    0.00%        2  LinkInfo::LinkInfo
     2000000    0.00%        2  TypeInt::xmeet
     2000000    0.00%        2  net.minecraft.world.entity.Mob.canPickUpLoot
     2000000    0.00%        2  net.minecraft.world.level.gameevent.vibrations.VibrationSelector.chosenCandidate
     2000000    0.00%        2  net.minecraft.world.entity.Mob.customServerAiStep
     2000000    0.00%        2  net.minecraft.world.entity.Mob.getAttackBoundingBox
     2000000    0.00%        2  net.minecraft.world.entity.Entity.getGravity
     2000000    0.00%        2  net.minecraft.world.entity.vehicle.OldMinecartBehavior.moveAlongTrack
     2000000    0.00%        2  net.minecraft.network.Connection$$Lambda.0x00007f6051965dc8.run
     2000000    0.00%        2  net.minecraft.core.component.PatchedDataComponentMap.equals
     2000000    0.00%        2  StoreNode::Value
