--- Execution profile ---
Total samples       : 230007

          ns  percent  samples  top
    12016174    0.01%       12  net.minecraft.world.entity.ai.behavior.AcquirePoi.lambda$create$7
    12014642    0.01%       12  Node::disconnect_inputs
    12012331    0.01%       12  net.minecraft.world.entity.animal.AbstractFish.travel
    12011398    0.01%       11  java.lang.Integer.intValue
    12010958    0.01%       12  LoadNode::Value
    12010346    0.01%       12  java.lang.invoke.MethodHandle.invokeBasic
    12009496    0.01%       12  java.util.Optional.ofNullable
    12008961    0.01%       12  Matcher::ReduceInst_Interior
    12008855    0.01%       12  org.bukkit.plugin.SimplePluginManager.callEvent
    12008671    0.01%       12  CallStaticJavaNode::Opcode
    12006156    0.01%       12  LoadNode::Ideal
    12004582    0.01%       12  net.minecraft.world.level.border.WorldBorder.getMinX
    12004292    0.01%       12  it.unimi.dsi.fastutil.objects.ObjectLinkedOpenHashSet$SetIterator.hasNext
    12003801    0.01%       12  java.util.OptionalLong.isPresent
    12002489    0.01%       12  java.util.stream.AbstractPipeline.copyInto
    12002069    0.01%       12  net.minecraft.world.entity.npc.VillagerProfession$$Lambda.0x00007f4754a6e390.test
    12001658    0.01%       11  OopMapStream::find_next
    12001488    0.01%       12  net.minecraft.world.entity.LivingEntity.travelInAir
    12001341    0.01%       12  net.minecraft.util.random.WeightedList.getRandom
    12000438    0.01%       12  Compile::flatten_alias_type
    11997954    0.01%       12  PhaseCFG::adjust_register_pressure
    11997494    0.01%       12  net.minecraft.world.entity.ai.Brain$$Lambda.0x00007f4755a372c0.apply
    11996091    0.01%       12  com.google.common.collect.Maps.safeGet
    11995478    0.01%       12  net.minecraft.world.entity.player.Inventory.getItem
    11994896    0.01%       12  IfNode::search_identical
    11994605    0.01%       12  PhaseCFG::is_uncommon
    11992794    0.01%       12  net.minecraft.core.Direction.getStepX
    11992604    0.01%       12  it.unimi.dsi.fastutil.objects.ObjectArrayList$1.next
    11992200    0.01%       12  net.minecraft.util.Mth.lerp
    11992190    0.01%       12  java.util.ArrayList$ArrayListSpliterator.forEachRemaining
    11991578    0.01%       12  Matcher::specialize_generic_vector_operands
    11990559    0.01%       12  it.unimi.dsi.fastutil.shorts.Short2BooleanOpenHashMap.find
    11984094    0.01%       12  MachNode::in_RegMask
    11982697    0.01%       12  net.minecraft.world.entity.LivingEntity.getSpeed
    11981936    0.01%       12  net.minecraft.world.level.Level.getWorld
    11675445    0.00%        9  io.netty.channel.unix.IovArray.add
    11632733    0.00%        9  java.util.ArrayDeque.isEmpty
    11561192    0.00%        7  net.minecraft.network.codec.StreamCodec$9.encode
    11550740    0.00%       10  deflate_flush_block
    11516352    0.00%        9  net.minecraft.network.VarInt.write
    11481499    0.00%        9  net.minecraft.network.codec.ByteBufCodecs$6.encode
    11254143    0.00%       11  net.minecraft.world.level.chunk.LinearPalette.valueFor
    11199991    0.00%       11  ca.spottedleaf.moonrise.patches.starlight.light.StarLightEngine.setBlocksForChunkInCache
    11180122    0.00%        6  CodeHeap::deallocate
    11154135    0.00%       11  G1MonotonicArena::drop_all
    11097816    0.00%        7  java_lang_Throwable::fill_in_stack_trace
    11074382    0.00%       11  AllocTracer::send_allocation_in_new_tlab
    11067619    0.00%        8  java.util.concurrent.LinkedBlockingQueue.take
    11046726    0.00%       11  ciTypeFlow::StateVector::apply_one_bytecode
    11035226    0.00%       11  java.util.PriorityQueue.peek
    11034854    0.00%       11  TypePtr::eq
    11031237    0.00%       10  net.minecraft.world.entity.ai.goal.TemptGoal$$Lambda.0x00007f475538db90.test
    11030708    0.00%       11  IfFalseNode::Opcode
    11026489    0.00%       11  net.minecraft.world.entity.monster.AbstractSkeleton.aiStep
    11022093    0.00%       11  Symbol::decrement_refcount
    11021522    0.00%       11  net.minecraft.world.entity.item.ItemEntity.getMovementEmission
    11017032    0.00%       11  net.minecraft.tags.TagKey.hashCode
    11016040    0.00%       11  net.minecraft.world.entity.ai.goal.WrappedGoal.isInterruptable
    11015832    0.00%       11  net.minecraft.world.entity.ambient.Bat.getMovementEmission
    11014908    0.00%       10  AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<2383974ul, G1BarrierSet>, (AccessInternal::BarrierType)1, 2383974ul>::oop_access_barrier
    11014756    0.00%       11  net.minecraft.world.entity.LivingEntity.getVisibilityPercent
    11013795    0.00%       11  net.minecraft.world.entity.LivingEntity.canStandOnFluid
    11011922    0.00%       11  net.minecraft.world.entity.ai.control.BodyRotationControl.rotateHeadIfNecessary
    11010873    0.00%       11  net.minecraft.world.entity.ai.behavior.OneShot.doStop
    11010422    0.00%       11  net.minecraft.world.entity.ai.goal.WrappedGoal.canUse
    11010251    0.00%       11  void OopOopIterateDispatch<G1CMOopClosure>::Table::oop_oop_iterate<InstanceRefKlass, narrowOop>
    11010139    0.00%       11  MergeMemNode::MergeMemNode
    11009247    0.00%       11  net.minecraft.server.level.ServerPlayer.gameMode
    11008398    0.00%       11  net.minecraft.world.entity.ai.goal.GoalSelector.hasTasks
    11007786    0.00%       11  it.unimi.dsi.fastutil.objects.Reference2ObjectArrayMap$EntrySet.iterator
    11007675    0.00%       11  java.util.stream.ReferencePipeline$2$1.accept
    11007144    0.00%       11  it.unimi.dsi.fastutil.objects.Object2IntOpenHashMap.getInt
    11006952    0.00%       11  net.minecraft.world.entity.ai.goal.RandomLookAroundGoal.requiresUpdateEveryTick
    11006837    0.00%       11  net.minecraft.world.entity.Entity.updateInWaterStateAndDoWaterCurrentPushing
    11006282    0.00%       11  java.util.Spliterators$ArraySpliterator.characteristics
    11005662    0.00%       11  net.minecraft.world.entity.ai.goal.Goal.canContinueToUse
    11005623    0.00%       10  net.minecraft.world.entity.ai.behavior.Behavior.doStop
    11005411    0.00%       11  ConnectionGraph::create_split_phi
    11004457    0.00%       11  net.minecraft.world.entity.Entity.processPortalCooldown
    11003970    0.00%        9  net.minecraft.server.level.ChunkMap$TrackedEntity.broadcast
    11003498    0.00%       11  java.util.HashMap$EntryIterator.<init>
    11003416    0.00%       11  net.minecraft.world.entity.ai.Brain.activityRequirementsAreMet
    11002796    0.00%       10  G1ConcurrentMark::try_stealing
    11002353    0.00%       11  void OopOopIterateBoundedDispatch<G1RebuildRemSetClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
    11002294    0.00%       11  net.minecraft.world.entity.LivingEntity.canBeSeenByAnyone
    11002115    0.00%       11  java.util.EnumMap.containsKey
    11001765    0.00%       11  net.minecraft.server.level.ServerLevel.sendBlockUpdated
    11001445    0.00%       11  net.minecraft.world.entity.ai.goal.Goal.requiresUpdateEveryTick
    11001372    0.00%       11  net.minecraft.world.entity.GlowSquid.aiStep
    11000168    0.00%       11  net.minecraft.world.entity.ai.behavior.SetWalkTargetAwayFrom$$Lambda.0x00007f4755b1ac88.trigger
    10999380    0.00%       10  net.minecraft.world.item.ItemStack.getCount
    10998656    0.00%       11  net.minecraft.world.entity.ai.control.SmoothSwimmingMoveControl.tick
    10997958    0.00%       10  com.google.common.collect.StandardTable$Row.updateBackingRowMapField
    10997917    0.00%       11  java.util.ImmutableCollections$ListN.get
    10996793    0.00%       11  net.minecraft.world.entity.Mob.baseTick
    10996764    0.00%       11  Node_Array::insert
    10996703    0.00%       11  PhiNode::Identity
    10996255    0.00%       11  ConnectionGraph::complete_connection_graph
    10995551    0.00%       11  BoolNode::Opcode
    10991631    0.00%       11  java.util.EnumMap$EntrySet.iterator
    10991614    0.00%       11  RegMask::is_bound
    10990452    0.00%       10  net.minecraft.world.entity.ai.attributes.AttributeInstance.removeModifier
    10987818    0.00%       11  io.papermc.paper.pewpew.bench.PewpewBenchPlugin.refreshEffects
    10794240    0.00%        9  java.util.concurrent.ThreadPoolExecutor$Worker.lock
    10766872    0.00%        9  java_lang_Thread::set_thread_status
    10604880    0.00%        5  net.minecraft.network.Connection$$Lambda.0x00007f4755a08a10.run
    10588981    0.00%        8  io.netty.util.concurrent.SingleThreadEventExecutor.fetchFromScheduledTaskQueue
    10564226    0.00%        7  net.minecraft.network.CompressionEncoder.encode
    10564104    0.00%        9  io.netty.channel.ChannelOutboundBuffer.current
    10490999    0.00%        9  io.netty.channel.ChannelOutboundBuffer.remove
    10483865    0.00%        8  calculate_min_match_len
    10431335    0.00%        6  io.netty.handler.codec.ByteToMessageDecoder.decodeRemovalReentryProtection
    10372189    0.00%        8  io.netty.util.internal.shaded.org.jctools.queues.BaseMpscLinkedArrayQueueColdProducerFields.lvProducerLimit
    10266169    0.00%        7  ConstantPool::klass_ref_index_at
    10068786    0.00%        9  CodeCache::find_blob
    10042080    0.00%       10  nmethod_entry_barrier
    10033491    0.00%       10  PhaseIterGVN::remove_speculative_types
    10026421    0.00%       10  java.util.HashMap.clear
    10025344    0.00%       10  vframeStream::vframeStream
    10025233    0.00%       10  PhaseIdealLoop::build_and_optimize
    10022729    0.00%       10  com.mojang.datafixers.util.Function5.curry2
    10022611    0.00%       10  net.minecraft.world.inventory.AbstractContainerMenu.broadcastChanges
    10022340    0.00%       10  PhaseOutput::FillLocArray
    10022005    0.00%       10  ConnectionGraph::find_inst_mem
    10020196    0.00%       10  it.unimi.dsi.fastutil.objects.ObjectArrayList.get
    10016647    0.00%       10  java.util.Collections$UnmodifiableCollection$1.next
    10015505    0.00%       10  net.minecraft.world.level.block.state.BlockBehaviour$Properties$$Lambda.0x00007f4754411ed0.test
    10015412    0.00%       10  net.minecraft.world.entity.ai.goal.RangedBowAttackGoal.canUse
    10014099    0.00%       10  ca.spottedleaf.moonrise.patches.collisions.CollisionUtil.offsetZ
    10013642    0.00%       10  State::_sub_Op_AddP
    10013461    0.00%       10  RegMask::is_aligned_pairs
    10013120    0.00%       10  it.unimi.dsi.fastutil.objects.Reference2ObjectArrayMap$EntrySet$1.hasNext
    10012576    0.00%        9  net.minecraft.world.level.chunk.ChunkAccess.getSection
    10012178    0.00%        9  ca.spottedleaf.moonrise.patches.collisions.CollisionUtil.performCollisions
    10011388    0.00%       10  ca.spottedleaf.concurrentutil.executor.queue.PrioritisedTaskQueue.executeTask
    10011334    0.00%       10  net.minecraft.world.level.pathfinder.WalkNodeEvaluator.getStart
    10009503    0.00%        9  java.util.Objects.requireNonNull
    10009422    0.00%       10  ca.spottedleaf.moonrise.patches.chunk_system.level.entity.ChunkEntitySlices.getHardCollidingEntities
    10008792    0.00%       10  Matcher::collect_null_checks
    10008590    0.00%       10  RegionNode::pinned
    10008493    0.00%       10  net.minecraft.world.level.material.FluidState.getHeight
    10008040    0.00%        9  net.minecraft.world.entity.ai.behavior.SetWalkTargetAwayFrom$$Lambda.0x00007f4755add640.apply
    10007619    0.00%        9  ObjArrayKlass::allocate
    10007519    0.00%       10  ca.spottedleaf.moonrise.patches.chunk_system.level.entity.ChunkEntitySlices.addEntity
    10006979    0.00%       10  TypeInstPtr::remove_speculative
    10006656    0.00%       10  net.minecraft.world.level.pathfinder.SnapshotPathNavigationRegion.capture
    10006496    0.00%       10  java.util.stream.AbstractPipeline.<init>
    10005347    0.00%       10  NodeHash::hash_delete
    10004623    0.00%       10  net.minecraft.world.level.Level.moonrise$getEntityLookup
    10004503    0.00%       10  net.minecraft.world.entity.InsideBlockEffectApplier$StepBasedCollector$RecordedEffect.<init>
    10004312    0.00%       10  java.util.stream.AbstractPipeline.copyIntoWithCancel
    10004104    0.00%       10  net.minecraft.world.phys.AABB.ofSize
    10003904    0.00%       10  net.minecraft.world.entity.LivingEntity.travelInFluid
    10003784    0.00%       10  java.util.ArrayList.isEmpty
    10003753    0.00%       10  PathFrequency::to
    10002888    0.00%       10  MachNode::oper_input_base
    10002133    0.00%       10  java.util.function.Predicate$$Lambda.0x00007f4754effae0.test
    10002039    0.00%       10  net.minecraft.world.entity.ai.behavior.YieldJobSite$$Lambda.0x00007f4755b06cf8.trigger
    10001889    0.00%       10  net.minecraft.world.entity.ai.behavior.TradeWithVillager.canStillUse
    10001849    0.00%       10  net.minecraft.world.entity.Entity.setPos
    10001709    0.00%       10  net.minecraft.world.entity.ai.behavior.GateBehavior.lambda$tickOrStop$1
    10001668    0.00%       10  net.minecraft.world.entity.player.Player.isSpectator
    10001205    0.00%       10  net.minecraft.world.level.chunk.ImposterProtoChunk.getNoiseBiome
    10001187    0.00%       10  net.minecraft.world.entity.ai.behavior.PoiCompetitorScan.lambda$create$0
    10000946    0.00%       10  PhaseIdealLoop::remix_address_expressions
    10000885    0.00%       10  PhiNode::wait_for_region_igvn
    10000436    0.00%        9  _new_instance_Java
    10000406    0.00%       10  java.util.stream.Sink$ChainedReference.begin
     9999962    0.00%       10  MachOper::num_edges
     9999475    0.00%       10  net.minecraft.world.entity.Entity.collidedWithFluid
     9999343    0.00%       10  java.util.Optional.get
     9999304    0.00%       10  net.minecraft.world.entity.ai.control.MoveControl.rotlerp
     9998834    0.00%       10  net.minecraft.core.BlockPos$MutableBlockPos.setY
     9998823    0.00%       10  BoolNode::Ideal
     9997349    0.00%       10  ProjNode::is_uncommon_trap_if_pattern
     9997096    0.00%       10  net.minecraft.world.level.levelgen.synth.PerlinSimplexNoise.getValue
     9994666    0.00%       10  PhaseIdealLoop::compute_early_ctrl
     9993252    0.00%       10  net.minecraft.world.level.material.FlowingFluid.getSlopeDistance
     9993252    0.00%       10  net.minecraft.world.level.chunk.LinearPalette.idFor
     9993092    0.00%       10  net.minecraft.world.level.pathfinder.WalkNodeEvaluator.lambda$hasCollisions$0
     9991500    0.00%       10  net.minecraft.world.phys.shapes.EntityCollisionContext$$Lambda.0x00007f4755a16280.test
     9990987    0.00%       10  net.minecraft.world.level.block.FireBlock.tick
